honig	1.0
great...flan	1.0
oreo....genius	1.0
...greasy	2.0
clubbing	8.0
satisfied	494.0
assignment	2.0
mexican-itch	1.0
10/import	1.0
...complete	2.0
hill/murray	1.0
cents	102.0
blomquist	1.0
typisch	1.0
edgier	2.0
katie	23.0
nutella	109.0
well-traveled	1.0
serice	1.0
enamored	9.0
sourcing	13.0
pastors	7.0
kathy	7.0
naans	5.0
ließ	1.0
......there	1.0
dachshund	4.0
erythema	1.0
self-important	1.0
yong	2.0
fontina	39.0
meteorites	2.0
age-old	2.0
parrots	1.0
bite/sip	1.0
mmmm....	1.0
chaudement	2.0
overemphasised	1.0
potsticker	6.0
belting	3.0
freckles	1.0
tidewater	1.0
victoriana	1.0
implying	2.0
yomi	1.0
clubbin'	1.0
fatburger	10.0
interrupt..	1.0
decides	23.0
honey-lime	1.0
backless	1.0
changa...excellent	1.0
agréablement	2.0
serial	2.0
boquerone	1.0
freestanding	2.0
decided	2433.0
bacon/fried	1.0
yolo	4.0
yolk	103.0
murray	17.0
liga	1.0
naan-	1.0
butterflies	2.0
twiddling	3.0
grubbing	1.0
arduous	3.0
seductiveness	1.0
living-room-style	1.0
honey	447.0
tempurar(ed	1.0
installation	48.0
lift	27.0
favourite	103.0
messes	6.0
hones	1.0
cemented	2.0
kleinere	2.0
metal	120.0
deliscious	2.0
butterflied	5.0
soltani	16.0
hostess/check	1.0
katey	2.0
life	1081.0
rosti	1.0
messed	98.0
honed	3.0
columbia/brazil	1.0
excluding	10.0
flemmings	4.0
yoke	8.0
honey-like	1.0
excellent--but	1.0
lieu	14.0
amusée	1.0
provoke	1.0
org/wiki/kitfo	1.0
euro	365.0
lies	41.0
outweighed	5.0
lier	1.0
intrepid	1.0
sf/la	1.0
lien	3.0
brick-oven	2.0
hondo	1.0
overnight-roasted	1.0
yummy-looking	1.0
liek	1.0
decide"	1.0
grapeleaves	1.0
non-bakers	1.0
petrus	1.0
chinoise	1.0
lied	91.0
lieb	1.0
convinient	1.0
culvers	1.0
definiately	1.0
kobideh	3.0
tertiary	1.0
honda	22.0
dabbed	2.0
vegetarians	117.0
semiconductor	2.0
hopkins	1.0
rossa	2.0
skyrocketing	1.0
grubbin'	1.0
vegetariano	1.0
cholesterol	17.0
parking-4	1.0
langoustine	2.0
lids	4.0
d.j.	1.0
930p	1.0
lime-cilantro	1.0
lido	1.0
courtney	12.0
citronella	1.0
lidl	1.0
beauté	1.0
yoir	1.0
doe-eyed	1.0
biscuit-like	1.0
vegetarian]	1.0
stand-outs	1.0
orme	1.0
spin-off	1.0
midwestern	4.0
boradwalk	1.0
courtnee	2.0
minumum	1.0
recognise	1.0
"00"	1.0
scammers-if	1.0
coincidental	1.0
lie.	3.0
lick	35.0
vinagerette	2.0
hangover-soaking-up	1.0
frangelico	2.0
lice	1.0
dessert...ca	1.0
rattlesnake	8.0
mixins	1.0
meadowbank	1.0
rumpled	1.0
banners	8.0
gemelos	4.0
x-rays	26.0
años	1.0
señorita	1.0
ivy-walled	1.0
hostess/waitress	6.0
bouganvilla	1.0
mixing	53.0
peach	226.0
houses-one	1.0
peace	42.0
tumbleweed	2.0
bentleys	1.0
farmland*	1.0
...mixed	1.0
fuddruckers	3.0
kirkland	2.0
round-a-bout	1.0
yogi	4.0
everyplace	1.0
orka	1.0
blew	122.0
bleu	88.0
erstickungsanfälle	1.0
yoga	177.0
poudding	1.0
paradigm	2.0
puppy	52.0
hallucination	1.0
liar	15.0
5-hour	1.0
bleh	27.0
liam	5.0
tiling	1.0
bled	2.0
sizeable	3.0
re-cert	1.0
aerobics	4.0
tile/flooring	1.0
später	3.0
appleebee	1.0
jobing	9.0
beauty	120.0
acrobatic	1.0
dishing	5.0
one-of-a-kind	10.0
hallucinating	2.0
bldg	9.0
bottoms	6.0
watermelon	86.0
accompagne	1.0
equation	4.0
hooollllyyy	1.0
exquisitely	8.0
gefühl	3.0
whales	3.0
étendue	1.0
bitcoin	3.0
courgettes	2.0
bistor........	1.0
boobie	2.0
whaled	1.0
thirsty	33.0
depths	5.0
virtuoline	1.0
eines	2.0
gave-in	1.0
einer	17.0
perplexed	17.0
einen	32.0
einem	30.0
woven	5.0
announces	5.0
fraud	13.0
announcer	3.0
multicourse	1.0
elaborating	1.0
beause	1.0
timely/fast	1.0
ageless	2.0
equating	1.0
accueil	2.0
culminating	1.0
lo-mein	4.0
expedient	1.0
antsy	5.0
starvation	3.0
automatically	57.0
punctuated	6.0
discs/artists	1.0
slowww	1.0
orgy	5.0
announced	16.0
sorbets/ice	1.0
pioneers	2.0
genommen	2.0
gegrillte	2.0
d.d.	1.0
cokes	21.0
hobby/craft	2.0
painlessly	3.0
sweeeeet	1.0
torrentially	1.0
rations	1.0
caribbean-themed	1.0
knockers	1.0
sub-standard	4.0
ammenities	1.0
non-holiday	1.0
....arguably	1.0
singletons	1.0
prep-cook	1.0
tummies	4.0
parliaments	1.0
briskets	5.0
blas	2.0
metro-line	1.0
blan	2.0
caucasoid	1.0
spooked	1.0
so...but	1.0
d.c.	3.0
refusung	1.0
flamingos	1.0
wasting	52.0
blah	115.0
nonalcoholic	1.0
keptchup	1.0
uruguay	1.0
lychee-schorle	1.0
features	75.0
indow	1.0
clipper	3.0
yirgacheffe	1.0
scrambling	7.0
briskest	1.0
pilsners	5.0
continues	72.0
teppan-guru)	1.0
continuer	1.0
non-accurate	1.0
featured	91.0
clipped	3.0
upstairs.	1.0
tinyyyyy	1.0
dribbles	1.0
warrior	6.0
rose-flavored	2.0
oreo	246.0
orem	1.0
inoperable	1.0
vignes	1.0
continued	123.0
appréciée	1.0
l'étage	2.0
bibimbop	8.0
bombarded	13.0
miscount	1.0
deeeelish	3.0
coke"	1.0
wheneveridon't	1.0
pourovers	2.0
mushroon	1.0
mushroom	643.0
intolerant	14.0
tofu/vegan	1.0
sois-même	1.0
beer-loving	1.0
w/appetizer	1.0
ranked	7.0
brisket.	2.0
santos/velasquez	1.0
brisket-	1.0
bystander	1.0
kindkaid	1.0
brisket)	1.0
brisket(	1.0
cermony	1.0
sparking	2.0
fries/chips	1.0
unbridled	2.0
niceness	2.0
....two	1.0
gefüllt	1.0
refrain	7.0
supervision	6.0
imsgiuld	1.0
rosie	4.0
einiger	1.0
patio...but	1.0
einigen	1.0
...when	9.0
lowbrow	1.0
fraps	1.0
j'avais	14.0
j'espère	1.0
anton	2.0
claws	37.0
frapp	1.0
veux	2.0
take-out...not	1.0
eggjoints	1.0
enlightened	3.0
westlich	1.0
veut	6.0
pupil	1.0
fantastic...	4.0
frape	2.0
foster....you	1.0
**bacon	1.0
louuuud	1.0
tower-like	1.0
alfresco	1.0
messy	149.0
supervising	5.0
doppeldecker-express-busses	1.0
dry-rubbing	1.0
orbs	2.0
toqued	1.0
breaking	61.0
ironchef	1.0
vets	40.0
contractors	7.0
veto	1.0
evidence	15.0
apple-wood	1.0
repeat.....	1.0
20miles	1.0
200th	2.0
jersey	62.0
torch-holders	1.0
caldron	1.0
sportin	1.0
unrolled	1.0
jack-in-the-box	3.0
substandard	18.0
claus	3.0
burger-eating	1.0
docking	10.0
ranch/buttermilk	1.0
reconstruct	1.0
continual	3.0
vest	8.0
liquidation	1.0
frank	47.0
gosselin	1.0
run-around	1.0
oral	6.0
seed-y	1.0
hilarious	79.0
easleys	1.0
baptismal	1.0
legend	9.0
demographic.....classy	1.0
sacto	1.0
dahlias	1.0
beefing	1.0
customary	10.0
hector	2.0
d'accommoder	1.0
ala-carte	2.0
warned--if	1.0
3-egg	2.0
so...boo	1.0
funbar	1.0
vert	3.0
mess.	1.0
roses	25.0
vanquished	1.0
vers	5.0
shining	30.0
vero	1.0
gerbera	1.0
vern	1.0
pharrell	1.0
...needs	1.0
frame	61.0
single-noted	1.0
pizza/sandwich	1.0
predetermined	1.0
vindaloo-spicy	1.0
mess!	1.0
zeffy	1.0
vere	1.0
...what	14.0
volatility	1.0
hitchcock	2.0
...samples	1.0
vera	9.0
takashi	2.0
vet"	1.0
hmmm......i	1.0
10-midnight	2.0
pretzel-caramel	2.0
letztlich	2.0
european	78.0
allllll	1.0
craving	495.0
sniz.	1.0
class	437.0
cellophane	2.0
weeeeeell	1.0
cusual	1.0
indie	15.0
india	105.0
non-students	1.0
check-in/bar	1.0
imagining	6.0
clash	5.0
motored	1.0
repaved	1.0
chemicals/pesticides	1.0
unabashingly	1.0
salsbury	1.0
beilagensalat	1.0
bedding	9.0
claro	1.0
200pp	1.0
siste-in-law	1.0
excludes	2.0
clark	15.0
rosco	1.0
pre-occupied	1.0
dealbreakers	1.0
pedophile	1.0
clare	1.0
supershuttle	1.0
clara	1.0
glänzend	1.0
half-bottles	1.0
excluded	5.0
conserving	2.0
conception	1.0
subliminal	2.0
://www.burgerbusiness.com/	1.0
drinks.	1.0
half-plates	1.0
cravin'	1.0
sported	4.0
kasse	3.0
drinks(	1.0
....uhhhmmmm	1.0
welcoming	358.0
kung-fu	1.0
engorged	2.0
slip...quite	1.0
hahahahahahaha	1.0
briefing	3.0
scoldings	1.0
deadspawn	1.0
bouton	1.0
pestered	2.0
plaque	5.0
slowly	100.0
beverages-coffee	1.0
compétent	1.0
frais	2.0
authentic	755.0
moment	405.0
claps	1.0
mesmo	1.0
12-burner	1.0
venu	3.0
over-baked	2.0
enslave	1.0
rosas	1.0
vent	13.0
frail	1.0
revel	4.0
venn	1.0
....too	3.0
romantically	2.0
petals(yes	1.0
bawled	1.0
updates	27.0
chinese/vietnamese/thai	1.0
updater	1.0
gonosh	1.0
vend	1.0
appetizer.....but	1.0
scan-yourself	1.0
gangland	1.0
pie-holes	1.0
updated	88.0
daddies	5.0
sat........and	1.0
stogie	1.0
meat-market	1.0
sistine	1.0
3hours	1.0
seeber	2.0
foreigns	1.0
ingressi	1.0
ying-yang	1.0
passionfruit	12.0
wookey	2.0
operate	17.0
medditerranian	1.0
clans	2.0
arrivés	1.0
espolon	1.0
hectic	26.0
non-blinking	1.0
clang	1.0
group-buy	1.0
custard-y	1.0
arrivée	3.0
urine	28.0
fating	1.0
tranquillement	1.0
area...um	1.0
gemeinsam	3.0
rigged	2.0
matchup	1.0
4-yr-old	1.0
calvin	4.0
update-	2.0
antes	1.0
wedges/thick	1.0
pleasing	56.0
fanatstic	1.0
clams	162.0
bartenders/singers	1.0
unsolicited	3.0
clamp	1.0
update"	1.0
mouthwash	3.0
convention	70.0
arkansas	1.0
webcams	1.0
preview	10.0
mostest	1.0
gotta-have-it	1.0
hvac.	1.0
bootleg	4.0
initmidating	1.0
whereabouts	1.0
...chilly	1.0
flawlessly	9.0
non-veg*n	1.0
crostinis	5.0
burnt/frozen	1.0
vorstellte	1.0
sciatic	1.0
christkindlmarkt	1.0
wear--could	1.0
bisque	434.0
evalynn	1.0
mecca"	1.0
back-east	1.0
expectations	578.0
rinderleber	1.0
sacks	1.0
hokaido	1.0
://www.paolodlr.com/2013/10/colorado-river-coffee-roasters	1.0
paver	3.0
snips	1.0
2grilled	1.0
cherchez	2.0
gratefully	2.0
shinier	1.0
aquainted	2.0
qc....yes	1.0
outnumber	1.0
joe--nice	1.0
chercher	4.0
stroller/wagon	1.0
out-blast	1.0
paved	8.0
mind-bending	1.0
date-night	2.0
advisers	1.0
*coughs	1.0
vein	8.0
.....wait...what	1.0
veil	3.0
bibimbap	17.0
introductory	4.0
hungover	36.0
augua	1.0
boutin	1.0
podiatrist	2.0
stranded	10.0
uplift	2.0
overstated	1.0
margharita	1.0
hmmmmm"	1.0
bartender/server	5.0
franks	3.0
cabinets	8.0
empleados	1.0
britches	2.0
vicinity	27.0
garlic-y	1.0
substitutions	22.0
cryptically	1.0
quebecoise	1.0
calves	9.0
warehousey	1.0
near-perfect	1.0
cancelations	1.0
amended	2.0
warehouses	1.0
mille-feuille	1.0
fuddys	1.0
slower	47.0
excusing	1.0
good-workout	1.0
clair	1.0
kaizen	21.0
cost-cutting	1.0
d-oh	1.0
drinkie	2.0
vegs	1.0
claim	110.0
texas-style	3.0
ah-sai-ee	1.0
dunwellz	14.0
mile-end	3.0
slowed	10.0
sweeteners	10.0
waitservice	1.0
vegi	4.0
non-pretentious	4.0
overpass	1.0
vege	10.0
*cough*	4.0
comfort-retro	1.0
croquettes	23.0
....the	15.0
vega	1.0
worthy	130.0
cavaliers	2.0
tea-like	1.0
sache	2.0
genocidal	2.0
genter-schnitzel	2.0
mopar	1.0
acesulfame	1.0
food/dining	1.0
ketchup	674.0
90th	2.0
workshops	10.0
etwa	3.0
führung	1.0
tucked-away	1.0
...........you	1.0
dublin	3.0
shandies	1.0
homie	6.0
effectively	15.0
starring	1.0
alternative/blues/classic	1.0
pour-over	3.0
bilderahmen	1.0
infuriated	5.0
idgaf	1.0
stabilize	2.0
idgad	1.0
poorest	3.0
in....and	1.0
indicative	9.0
veev	1.0
phish	1.0
veer	3.0
thigh/hip	1.0
tree-stump	1.0
vineyards	3.0
special-occasion	1.0
veel	2.0
filtering	2.0
alligator	17.0
mom-n-pops	1.0
ejection	2.0
dietrich	1.0
...period	1.0
kitchen--	1.0
warehouse-like	1.0
mozeralla	1.0
kashk	1.0
taffer	2.0
croquette-	1.0
jackfruit	1.0
kashe	1.0
bracing	2.0
laundry	36.0
jewelry/accessories	1.0
j-boogie"	1.0
sister	334.0
overdone.	1.0
casita	3.0
oxford	2.0
novice	16.0
wound	41.0
tweeted	1.0
drinker	68.0
resurgence	1.0
drinken	1.0
repeatable	1.0
increment	2.0
diaper	7.0
her..	2.0
mochi)	1.0
re-tinted	1.0
9:50pm	2.0
streams	4.0
clinical	1.0
daphnes	1.0
etta	1.0
mcnasties	1.0
marauding	1.0
reviendra	1.0
chutney	178.0
*this	2.0
bratburger	1.0
petticoat	1.0
havasu	2.0
w/some	1.0
altogether	31.0
mispronounce	1.0
chick-fil-a	6.0
pamphlet	3.0
homey	61.0
homes	30.0
wrong--both	1.0
homer	1.0
frou-frou	3.0
manquer	1.0
gluttonously	1.0
kasey	4.0
predisposition	3.0
vindicated	2.0
library	145.0
street-taco-centric	1.0
kouing	1.0
orange/basil	1.0
bonnet-style	1.0
met(seriously	1.0
streaky	3.0
veau	4.0
mariela	1.0
clack	1.0
maintence	1.0
streaks	12.0
directionally	1.0
etre	1.0
bankrupt	6.0
~atmosphere	1.0
veal	145.0
choobee	3.0
wow-i	1.0
woukd	1.0
wow-d	1.0
native/comfort	1.0
positve	1.0
outing	35.0
goûté	4.0
crumb-scraper	1.0
kjøttmat	1.0
well-built	1.0
gastropubs	3.0
custom	140.0
biweekly	1.0
franco	1.0
sistas	1.0
genius	120.0
rappelait	1.0
tomorrow	108.0
stability	5.0
home.	1.0
mesa'	1.0
wow..	1.0
home(	2.0
sacar	1.0
france	34.0
arroyo	2.0
scribbles	1.0
dinining	1.0
stroller	16.0
drinkas	1.0
memberships	11.0
aligning	2.0
roughly	58.0
relocate	4.0
overcooked	356.0
wingman	1.0
köche	1.0
feuilles	1.0
acoustic	20.0
scribbled	1.0
sniff	10.0
strolled	14.0
@smashburgerphx	1.0
nazi-ish	1.0
bereft	3.0
laboratories	2.0
firecrackers	1.0
puisse	4.0
*they	3.0
threatened	21.0
alzheimer	5.0
acceptable	94.0
resaurant	4.0
indication	43.0
jahrtausend	1.0
first-timer	9.0
bugger	2.0
casino	585.0
over-proofed	1.0
litterally	1.0
...again	4.0
paseos	3.0
backyard/patio	1.0
heat/spiciness	1.0
superbly	9.0
wicker	5.0
écossais	1.0
cardigans	1.0
casing	7.0
hotel&casino	1.0
jerrod	2.0
escapade	1.0
etoh	1.0
shockingly	15.0
parchment	3.0
gezellig	2.0
bugged	6.0
wonderous	2.0
arrows	1.0
wicked	23.0
gastropub"	2.0
arrosé	1.0
reluctance	2.0
pointing	30.0
sit/stand	1.0
skee-ball	1.0
hoarders	2.0
mochas	6.0
suffering-for-beauty	1.0
batista	2.0
tambien	1.0
one-to-five	1.0
whaaaaaaaaat	1.0
mocking	5.0
manager/mixologist	1.0
version	285.0
indicating	21.0
..."free	1.0
snide	5.0
voicemail	28.0
havana	11.0
reuse	4.0
mbira	1.0
"über	2.0
panda-level	1.0
accessorized	1.0
lay-down	1.0
anglaises	1.0
goûts	3.0
burger-filled	1.0
anyting	2.0
accompanying	62.0
first--it	1.0
ashleys	1.0
function	32.0
brat-burger	1.0
suspect	59.0
mcmenamin	1.0
*the*	3.0
goûte	2.0
overpaid	6.0
alberta	4.0
dr.romney	1.0
brunch/buffet	1.0
haphazard	3.0
aaaand	3.0
l'esterno	1.0
..however	1.0
pre-smoking	1.0
illuminated	7.0
beepers	1.0
restaurant-wise	2.0
option.though	1.0
manifestemment	1.0
flavors/ingredients	1.0
on-the-go	1.0
matches	30.0
txipirones	1.0
employment	12.0
anytime	180.0
islanders	3.0
northumbria	1.0
morunos	1.0
omiyage	1.0
touristic"	1.0
matched	45.0
shadow	10.0
kept-up	1.0
bezogen	1.0
portioning	1.0
coriande	1.0
kouign	10.0
currencies	1.0
3-minute	1.0
accomidating	1.0
slides	8.0
lesbian	5.0
slider	31.0
mootz	1.0
am...	2.0
hemmorhoids	1.0
wheelied	1.0
receptionists	8.0
steeeeerike	1.0
mattresses	4.0
fuddle	3.0
woudl	3.0
so-and-so	1.0
roll-like	1.0
sabzi	10.0
m-a-l-a-d-e!	1.0
holocaust	1.0
sabze	2.0
rosemere	1.0
20th-22nd	1.0
augen	2.0
.....cute	1.0
sensamilla	1.0
mascaporne	1.0
bar-pub	1.0
purists	4.0
...cmon	1.0
sherlock	1.0
moose	8.0
!.....dr.	1.0
technologically	3.0
robust	36.0
okay--nothing	1.0
dessert--the	1.0
four......	1.0
yellowtail+scallion	1.0
robatussen	1.0
greenhouse	1.0
undiagnosed	1.0
typique	3.0
bluray/dvd/cd	1.0
rougher	2.0
jerrie	1.0
pause	17.0
tonic....it	1.0
mushrooms--you	1.0
links-yum	1.0
ejected	1.0
ward-brodt	1.0
restricted	4.0
moore	2.0
thai-saturated	1.0
loyalist	2.0
dependably	2.0
#parkonfremont	1.0
insomnia	2.0
compiled	3.0
scenario	17.0
localvore	1.0
writers	5.0
whitestem	1.0
walk/run	1.0
specifications	8.0
dependable	13.0
paura	1.0
pasta....uh	1.0
goooooddd	1.0
calimari	5.0
launder	1.0
ok--she	1.0
apatite	1.0
puppie/fritter	1.0
anson	10.0
disappointed--expecting	1.0
cooked/bbq	1.0
corn-rowed	1.0
elvis	36.0
svoglio	2.0
capabilities	5.0
bespecked	1.0
coffeeshops	1.0
b-effing-s.	1.0
stockbridge	29.0
robbins	3.0
chicken/jerk	1.0
sell-out	2.0
foothold	1.0
imaginable	20.0
6:40pm	1.0
robbing	3.0
unexpectedly	14.0
waivered	1.0
lmore	1.0
hot...when	1.0
gilled	2.0
incld	1.0
stubbornness	1.0
stand/sit/observe	1.0
soup=it	1.0
sandwiches=glutenous	1.0
tendons	6.0
¡and	1.0
cream-peanut	1.0
abholen	3.0
pre-owned	7.0
heartiest	1.0
merry	18.0
amusement	17.0
counter/half	1.0
accoutrement	3.0
moons	9.0
donuts--	1.0
variety	964.0
bratwurst	27.0
frustrated/confused	1.0
emphasize	12.0
ponder	7.0
screamy/shouty	1.0
more-varied	1.0
puissent	1.0
can-eat	1.0
22-year	1.0
charisma	5.0
upholstery	6.0
positif	1.0
beschaffenheit	1.0
lounge-like	1.0
doorway	11.0
....nothing	3.0
gelato/mousse	1.0
detractions	1.0
interactions	17.0
chopstick	1.0
eyelashes	12.0
rainforest	6.0
3-ounce	1.0
ratings	82.0
scaffolding	2.0
schipol	1.0
headquarters	7.0
lunch/dinner	17.0
revive	3.0
roberts	4.0
multi-vitamin	1.0
biggest	279.0
roberto	23.0
non-tv	1.0
tendon.	1.0
manipulations	1.0
great...a	1.0
himalayan	21.0
...causing	1.0
oohing	2.0
re-made	1.0
elves	1.0
etch	2.0
clinically	2.0
metallica	1.0
repress	1.0
justeatitgirl	1.0
2011-beautiful	1.0
non-asian	2.0
hubris	1.0
warranting	4.0
karts	6.0
paulo	1.0
sheperd	7.0
pauli	1.0
prosicutto	1.0
holst	1.0
empfehlung	3.0
karte	5.0
20/pp	1.0
paula	23.0
shades	27.0
proposés	1.0
restricts	1.0
great....	2.0
pot....probably	1.0
mason-dixon	1.0
peach-blueberry	1.0
registers	34.0
liegen	3.0
unfathomable	2.0
...better	3.0
great...(	1.0
networking	13.0
10pm-12am	1.0
rating-	1.0
constituents	2.0
pintxos	35.0
shaded	20.0
3-mile	1.0
preys	1.0
parenting	4.0
...retail	1.0
shaddy	1.0
ac/dc	3.0
etc.	146.0
robert"	1.0
hi-health	1.0
dweller	1.0
hrid=wkjmisa8iamawh8hiisp6q	1.0
mccarrans	1.0
demise	4.0
ishizawa	2.0
solicitous	3.0
etc"	1.0
momdoc	18.0
revise	10.0
cookie-cutter	1.0
forceful	2.0
steins	1.0
blemishes	2.0
uw-madison	1.0
aamco	1.0
cake-huge	1.0
bigger-	1.0
deshalb	4.0
clunky	3.0
obnoxious	52.0
2012-	1.0
japanese-style	1.0
breakfast/waffle	1.0
clunks	2.0
--dessert--	1.0
sabor	3.0
drink~food	1.0
eraser"	1.0
...naturally	1.0
recommand	1.0
clutter	10.0
pintxo.	1.0
eta.	1.0
pintxo)	1.0
owners/management	1.0
fathom	8.0
pintxo"	1.0
merle	1.0
varient	2.0
*poof*	1.0
togethers	5.0
genie.	1.0
mild-tasting	1.0
3-day	5.0
alcohols	5.0
iberico	5.0
low-grade	1.0
tokaji	2.0
beater	1.0
fun/creative	1.0
know...so	1.0
bruschetta	59.0
throuout	1.0
beaten	38.0
satsumas	2.0
altering	8.0
fyi...do	1.0
repository	1.0
shotokan	1.0
asparagus--meh	1.0
celebrity-chef	3.0
advil	1.0
sober-up-before-you-go	1.0
30min	16.0
sergio	41.0
zugeordnet	1.0
wraped	1.0
together=	1.0
opté	2.0
cependant	2.0
inspección	1.0
plasticky	1.0
immigrant	1.0
recoins	1.0
mittagstisch	1.0
--appetizer	1.0
shomars	1.0
scallopine	1.0
wimbledon	2.0
together-	2.0
home/work	1.0
instore	1.0
merit	11.0
sable	1.0
gluten-free	69.0
taints	2.0
energy/testosterone	1.0
equivocada	1.0
hall/bar	1.0
quickly--they	1.0
kulfi	14.0
mylar	1.0
tax/tip	1.0
prete	1.0
rummage	1.0
murphy	28.0
preta	1.0
deposited	3.0
trip...which	1.0
befitting	4.0
etions	1.0
.......crap	1.0
reopens	1.0
mason-dixie	2.0
holly	52.0
moody	6.0
press	69.0
projector	5.0
shedding	3.0
tensioner	1.0
moods	8.0
madness	22.0
l'arrosage	1.0
impressive/good	1.0
lgo.	1.0
karma	9.0
strong	453.0
verabredete	1.0
stimmte	1.0
surrounded	90.0
karls	1.0
sympathize	4.0
geography	1.0
holla	6.0
absinthe	9.0
is.it	1.0
crabmeat	7.0
jungle	62.0
bathrooms	228.0
super-clearly	1.0
vacaciones	1.0
no....the	1.0
beinging	1.0
crayfish	4.0
sämtliche	1.0
opus	2.0
princess	24.0
waaabbbbiiiitttyyy	1.0
20/hr	5.0
sherbrooke	6.0
warranties	5.0
karla	30.0
assiettes	2.0
oktopus	3.0
slice/s	1.0
lucky--you	1.0
bawling	1.0
horrendously	1.0
coisa	2.0
about-but	1.0
wait---leave	1.0
leather....very	1.0
steigl	1.0
bodybuilding	2.0
discernable	2.0
chugged	1.0
cognizant	3.0
steige	1.0
wisconsin-y	1.0
opts	3.0
hotel/casino	8.0
stroll	41.0
réservation	5.0
restarant	2.0
legally	5.0
ramekin	7.0
está	5.0
p.s-ask	1.0
3:30pm	10.0
puh-leeze--i	1.0
lockdown	1.0
scottdale	5.0
....she	7.0
whatevs-	1.0
nature	64.0
bathroom.	3.0
preps	2.0
@stranditalian	1.0
dessert.....	1.0
pedals	1.0
whatevs!	1.0
celui	2.0
stroke	15.0
bathroom"	1.0
pre-natal	1.0
überfordert	2.0
appts/3	1.0
globes	1.0
reaking	1.0
rétro	3.0
frugal	9.0
ajouté	1.0
://www.london-insider.co.uk/	1.0
karim	16.0
opera	5.0
wielders	1.0
rearding	1.0
contributions	2.0
correctness	1.0
karie	3.0
pourover	2.0
karia	1.0
sightseeing	5.0
nichols	2.0
monologue	3.0
marsala	45.0
keepers	6.0
merde	2.0
sloooooooowwww	1.0
wine-lovers	1.0
gameday	1.0
albanian	39.0
...nutella	1.0
senses-blowing	1.0
nichole	2.0
mercy	14.0
jacksina	2.0
membership	114.0
3.40ish	1.0
*stuffed*	1.0
uhm..	1.0
*go*	1.0
oversize	2.0
stooped	1.0
ymmv	1.0
non-gf	2.0
comprising	1.0
prep.	4.0
....set	1.0
merci	8.0
merch	4.0
safelite	14.0
go.it	1.0
lumberyard	1.0
.....prettyyyyy	1.0
prend	2.0
saber	1.0
firstly	14.0
prep"	1.0
reboot	1.0
go.im	1.0
hibachi	213.0
go-in-and-sit-and-eat	1.0
durchschnittlich	1.0
goldbar	1.0
conversation---that	1.0
top...	2.0
nameless	5.0
temperature-wise	3.0
lineups	1.0
rebook	1.0
deffinitely	2.0
titty	1.0
opps	1.0
sondern	8.0
coins	11.0
forgotten	108.0
pre-top	1.0
rock-bottom	1.0
cold-fighting	1.0
father	140.0
non-fg	1.0
fellowship	3.0
house-yes	1.0
este	2.0
coing	1.0
esta	4.0
....another	2.0
predefined	1.0
souvenir...for	1.0
neighborhood--it	1.0
know...it	1.0
holey	1.0
mildewy	2.0
d...	1.0
unreal	37.0
frames	48.0
framer	1.0
holes	92.0
chartcuterie	1.0
holen	1.0
fantastically	25.0
face-meltingly	1.0
opens	101.0
pho...	1.0
classy/classic	1.0
karey	1.0
congri	4.0
essa	1.0
rosele	3.0
framed	14.0
gardeners	2.0
cost-efficient	2.0
flummox	1.0
adamant	7.0
global	11.0
veterinarians	7.0
karen	13.0
opend	1.0
glances	6.0
review	2063.0
7mos	1.0
vday	1.0
eastcyde	1.0
decisiveness	1.0
revies	1.0
coils	14.0
vocally	1.0
holds	61.0
greek-owned	1.0
breaker	17.0
punto	1.0
li'l	1.0
lieblingsgrieche	1.0
glanced	17.0
restricer	1.0
walkable	11.0
pepperchini	1.0
room/high	1.0
bamboozled	1.0
ketchup/whatever	1.0
out-of-owners	1.0
auditions	1.0
titre	1.0
twelfth	1.0
playoff	9.0
underpass	1.0
suburbanites	3.0
greek/mediterranean	2.0
samps!	1.0
lackadaisical	6.0
esthetician	17.0
coriandre	2.0
hasselhoff	1.0
w/peas	1.0
serrano	31.0
épinards/feta	1.0
obituaries	1.0
open/	2.0
open.	1.0
salt-crusted	1.0
différent	3.0
sneezed-upon	1.0
worsened	1.0
open!	1.0
preis	8.0
espn	11.0
churchbrewery	1.0
over....feel	1.0
batali	2.0
...."drink	1.0
projected	3.0
undesirable	4.0
lay-out	1.0
to....	1.0
random...	1.0
gym...	2.0
flight	279.0
confuses	4.0
366...say	2.0
off-peak	7.0
aunque	3.0
tasked	2.0
fried...	1.0
cataracts	2.0
c-store	1.0
masseuse	34.0
vegetarian/vegan...things	1.0
esos	1.0
eat-n-park	1.0
com/us?cid=oas-us-domains-applestore	1.0
lgbt	1.0
sauternes	1.0
scrumptious	95.0
confused	173.0
mildest	1.0
patients	89.0
acapella	1.0
metabolic	1.0
sunnyledge	1.0
cliches	1.0
masseurs	1.0
ridding	1.0
aug.10th	1.0
stimmig	1.0
pushing	60.0
holai	1.0
hounestly	1.0
emporter	5.0
harvey	1.0
chuva	1.0
shuffleboard	37.0
end-all	1.0
hiroshimayaki	23.0
invitation	6.0
cliched	1.0
präsentiert	1.0
would-be	2.0
unrealistic	2.0
cells	2.0
discribed	1.0
lauded/drooled	1.0
montana	8.0
hotel/restaurant	1.0
a.m.-6	1.0
island/asian	1.0
esp.	11.0
re-use	4.0
pre-tip	2.0
prego	4.0
gnashing	1.0
brasseries	1.0
or..	1.0
celle	5.0
